,acoustic_data,time_to_failure
589672675,0,8.393399
321621938,4,4.3263955
582415978,-1,0.81879807
245394026,1,0.113297015
121970379,4,4.365596
491271597,-21,1.1757983
215356817,4,0.85649836
188890029,2,7.7320967
51059511,2,13.928496
204028756,7,3.7995968
522336562,7,1.6734973
105352726,5,8.682196
226529945,5,5.012999
135617410,43,0.8203967
519058231,-1,2.524699
228410991,1,4.524598
304848264,5,0.77739614
98100082,1,1.708499
298140141,0,2.5191994
295622445,-6,3.173498
434005591,7,7.222498
218974340,7,6.9759974
483279943,0,3.2516987
143216299,10,11.540696
558620509,5,7.0005956
570615954,-24,3.8841975
99475973,0,1.3509994
390549793,3,7.4853997
519159531,3,2.4990957
91163232,4,3.5108972
40656802,-10,2.4499955
47520281,7,0.66679716
179471663,6,2.1221986
264354630,2,11.296097
359635061,7,4.0893974
515059501,6,3.5641956
234546151,6,2.9306989
46995094,2,0.8028981
45837088,-4,1.1040969
567718256,3,4.6363993
355168384,3,5.2492
560714983,24,6.4558983
250998818,13,14.7647
110950534,5,7.2276974
306182866,5,0.4305969
369767108,4,1.4570992
197758086,4,5.4284964
528878352,9,14.726296
100992538,6,0.9572983
246278192,1,15.991498
34106715,6,4.151296
169710891,1,4.6576986
204088929,8,3.7835982
54966976,1,12.913397
547937107,0,9.7754965
588711094,3,8.643498
431086018,7,7.981097
99177251,13,1.4286991
328078455,16,2.6483986
139351203,8,12.543999
249299778,3,15.206199
585714396,6,9.422297
31064686,10,4.940799
177160533,0,2.7222996
239903206,3,1.5389994
30060445,9,5.2025957
530935431,3,14.192196
437174385,3,6.3989997
84049209,-10,5.359096
126409113,23,3.2121973
212622036,1,1.5672969
407890482,11,2.981497
212424165,5,1.6183983
19783196,8,7.872096
226937331,4,4.907597
368098265,5,1.8911966
175002693,5,3.2829988
428318201,6,8.700396
460228248,-2,0.41079804
584636186,1,0.2420979
468891129,1,6.989498
212120227,1,1.6970992
427517511,5,8.907898
539762897,1,11.8982
259301194,7,12.608995
312346584,3,6.7351975
577248900,6,2.1615958
559801018,-8,6.693099
369979582,4,1.4017997
402205926,5,4.4583964
106743718,2,8.3204975
290205560,-5,4.5811954
488803477,3,1.8173964
196084943,6,5.8625984
8558182,10,10.787498
223706498,4,5.747096
159477588,5,7.3165956
583168538,4,0.6229993
17946132,1,8.348798
13619555,5,9.4724
174234791,3,3.4829965
624285315,3,11.021698
73107502,13,8.200997
469799542,5,6.753299
516742974,9,3.1268957
481064956,7,3.8272977
544184816,1,10.750097
178952897,-1,2.257297
155504955,3,8.3476
623885363,7,11.125997
293622536,4,3.692799
390947511,1,7.3821993
382979896,6,9.452696
600809287,5,5.5014954
463734023,7,8.328999
231021760,3,3.8467963
552669334,0,8.5455
405549900,2,3.589099
310901161,7,7.1107974
145418807,0,10.968197
507650732,3,5.4878993
92397263,1,3.1905959
32455288,24,4.580097
85809534,0,4.9014974
92936675,5,3.0501971
169799516,2,4.635296
496325098,3,8.429799
442087000,5,5.123198
174668218,1,3.3702972
96057865,5,2.239397
325238385,3,3.386896
69503707,4,9.137297
265757271,-1,10.931099
257146200,6,13.168696
150305344,4,9.698897
440859892,1,5.442396
210615857,15,2.088696
86400519,-1,4.748296
152230900,5,9.198796
352752676,-5,5.876899
567395602,6,4.7204986
605331921,10,4.3257995
302286926,3,1.4423976
531101120,3,14.148499
73833530,8,8.012696
214495749,6,1.0799993
93825378,5,2.8192973
262089424,6,11.884397
49258157,10,0.21559584
40141345,8,2.5829995
243760671,7,0.53779596
90264847,0,3.7438986
296920777,3,2.836198
333020628,8,1.365296
582030016,-1,0.9187991
512837322,12,4.140898
43793787,6,1.6349962
578392588,8,1.8636993
402191229,3,4.4614987
153020136,1,8.993498
432955350,14,7.4948997
56725113,-5,12.456996
530893948,4,14.202796
380009787,10,10.224096
194945821,6,6.158399
287295237,-4,5.336598
295115403,5,3.305497
423099929,5,10.055896
61837400,-1,11.128
275817026,2,8.3179
375976639,6,11.271099
607593158,4,3.7384992
198063187,5,5.3486986
22485323,2,7.1698976
535363792,5,13.040899
123088581,8,4.0750957
296937960,7,2.8319972
431843564,7,7.7842975
591593573,4,7.8943996
455299801,5,1.6907991
256025428,7,13.459199
243522138,1,0.599497
180637372,-1,1.8199958
455295810,6,1.691899
357882234,2,4.5447974
360966352,-1,3.7435975
427232036,5,8.982297
239721914,3,1.5868961
79636793,3,6.5049973
135872319,5,0.75439566
337290389,5,0.25549865
80993524,2,6.1527963
395275935,7,6.258596
204903835,2,3.5718985
565812164,5,5.1322966
10976846,3,10.159696
568066100,4,4.546
140651118,11,12.206697
214172343,4,1.1639992
553910251,22,8.2232
287352772,-3,5.3216977
209371026,7,2.4120955
329800335,7,2.201597
463544150,6,8.378996
24244471,5,6.7123995
151492879,-23,9.390297
141361681,3,12.0216
447960449,2,3.5974984
458262339,18,0.9214979
374961123,10,0.10799883
78270787,-18,6.8592997
145353006,-2,10.985297
296525608,5,2.9394956
264922705,4,11.148198
453235000,1,2.2270997
169063069,1,4.825799
461549614,4,0.06709986
544476555,2,10.674596
279685780,3,7.313497
422796358,5,10.134696
399816702,2,5.0786977
88677520,4,4.1566963
266113832,5,10.838499
511687058,5,4.439897
409222001,3,2.6356966
246159338,2,16.022297
296374956,5,2.9777992
627307021,5,10.2365
606426838,1,4.041698
33446594,4,4.322597
232735103,4,3.4009995
312340490,1,6.7363
372343457,8,0.7878992
319605731,3,4.849797
151313083,4,9.437197
188273740,4,7.891699
418925770,7,0.115096316
204640351,-16,3.6399999
565162928,7,5.300399
505360307,2,6.0827
58916107,0,11.887696
16199922,3,8.802
236404574,8,2.4486957
73150647,6,8.1893
404102579,3,3.965696
523236690,4,1.4393984
471996952,4,6.182997
331873808,6,1.663196
495758341,9,0.010696521
62734923,4,10.8949995
453683658,-2,2.111097
265157363,8,11.087497
7714332,4,11.006598
478879865,0,4.3943996
145870282,2,10.851196
293559779,3,3.709796
421846954,2,10.381495
533589675,1,13.502696
456076411,4,1.4896964
233765086,-7,3.1339974
613739850,2,2.142496
467021662,0,7.4756956
328923377,-3,2.4292974
308672725,6,7.6895976
350123424,7,6.5599985
299923671,7,2.0562975
332628599,6,1.4662993
60533535,0,11.467397
92829462,10,3.077898
39112146,6,2.8510962
261941904,-1,11.922697
336062056,6,0.57469815
441659738,9,5.2338996
307745221,0,0.024099438
54748940,4,12.969798
111173098,1,7.170296
547233217,6,9.958496
37905780,1,3.1638985
409781798,4,2.489998
25392497,0,6.4143987
558377653,5,7.063397
607661998,-3,3.7204
626314793,8,10.494996
416733541,14,0.6843973
461828863,73,8.823799
289218071,9,4.837596
313070535,4,6.546899
46181765,1,1.0146961
430120172,4,8.232196
475032972,6,5.394496
71252012,-1,8.682998
311525521,5,6.948
425632034,2,9.3973
518738666,4,2.6076992
374540046,9,0.21759793
273283408,3,8.976598
164008546,4,6.138799
488423795,8,1.9152995
228989549,9,4.374597
412562482,4,1.7674987
313389459,6,6.4638996
413106069,11,1.6270956
605479259,4,4.2874994
374859599,6,0.13459787
398102658,7,5.5234
374913133,3,0.12069755
148144886,2,10.259599
38151804,5,3.1000981
416726029,5,0.6864965
389906183,6,7.653496
453858821,4,2.0652983
30170459,5,5.173796
540979835,6,11.582199
4963001,6,0.18059696
214663576,6,1.0363995
63191435,5,10.776897
167711811,-1,5.176899
93803831,4,2.8245986
52001641,7,13.683697
232446640,-1,3.4765968
256409550,4,13.360195
76099737,7,7.4231997
228221941,6,4.5734987
393525853,5,6.712997
115996454,9,5.916898
152169540,2,9.214796
272300326,7,9.231897
313017963,1,6.560698
434718022,10,7.0373983
116515042,3,5.7818
234980256,0,2.817999
1131100,6,1.1754993
252682719,5,14.327399
496562985,5,8.368099
381261532,2,9.898598
123451574,8,3.9803975
519311385,-1,2.4587
44553464,2,1.4370986
76991770,18,7.1922965
251601139,3,14.608299
395418208,7,6.221397
84585378,13,5.2196965
550396838,9,9.136099
151662229,2,9.346696
166065244,7,5.6045985
500981845,9,7.2201
542800126,2,11.1097975
553437316,14,8.346598
154823554,4,8.525297
542932567,3,11.075696
159571528,9,7.292096
130913572,6,2.0417986
15137724,10,9.078696
385417512,6,8.8186
22898339,7,7.062398
51976029,3,13.690098
480970868,1,3.8517976
97823339,5,1.780797
443630088,6,4.7220993
351251132,11,6.267397
194302989,4,6.3254986
144561289,-1,11.1905985
33222357,2,4.381196
576354298,8,2.3934977
462532210,11,8.641896
575648768,7,2.5764987
15735643,7,8.923297
411144182,1,2.1357
307834514,7,0.0017958324
322885663,-1,3.9975977
264077857,7,11.367299
160882093,5,6.951696
224875873,-2,5.4427986
579125407,0,1.6731998
285793968,3,5.7270956
172938238,6,3.8192987
505232424,3,6.1166964
410577133,5,2.2834973
536472311,1,12.753597
505387140,1,6.0762973
187798805,5,8.015099
221016656,5,6.4450994
480020365,10,4.098598
316215365,4,5.7297997
280163218,-1,7.1889987
103675982,5,0.26039764
525277568,2,0.9094972
231720212,6,3.6648986
174053537,6,3.5298975
513347042,-4,4.008896
582639876,5,0.7602996
105525496,-2,8.636499
574339088,9,2.9169977
559629546,7,6.7377987
310892372,3,7.112998
245168450,2,0.17179734
291502511,3,4.2438974
624104842,7,11.068499
174195234,4,3.4925992
413351545,3,1.5631958
625400940,4,10.732296
446336533,7,4.019896
475216491,-3,5.346697
584983234,3,0.15169911
509547275,6,4.995299
304477890,-49,0.87319803
401146547,5,4.732899
586502166,2,9.217
560552193,11,6.4983974
531411269,6,14.067699
283195024,-2,6.401698
42983900,6,1.8445995
419066737,8,0.07789895
81038728,1,6.141096
246911175,3,15.8265
167375460,2,5.2641993
151915221,4,9.280697
89026239,3,4.0662956
448361875,5,3.4931984
228469717,1,4.5096965
236361589,6,2.4593978
319308812,1,4.926499
278620214,4,7.5901976
223201573,3,5.8779974
356771115,8,4.8331985
64033477,6,10.557699
593266788,4,7.4602976
161935900,3,6.6771994
283666926,5,6.2792974
494376058,8,0.36929864
395033168,2,6.321397
466726187,5,7.552296
317424185,7,5.4158993
44738322,10,1.389198
462778926,3,8.5769
537733201,5,12.425898
524311822,1,1.1605963
32479179,4,4.5736976
125887347,5,3.347399
244419623,10,0.36649653
314325491,-1,6.2212973
308165248,3,7.821597
470053605,0,6.6872993
509658633,2,4.9664984
317196931,4,5.475497
19984369,5,7.8199954
616476500,3,1.4316956
75799922,7,7.5018964
568815857,3,4.3513
91822491,9,3.3395972
582142239,1,0.8900973
376963376,10,11.0147
130635472,3,2.114198
449500920,8,3.197398
338777589,3,9.507298
496232323,10,8.454298
296492788,8,2.9479957
455807417,-20,1.5588994
186010789,55,0.4240964
560750919,6,6.4462996
206792978,6,3.0813973
35466839,7,3.798096
543612637,9,10.899096
90072483,-4,3.7938983
452776770,6,2.346199
202598179,3,4.170898
120178592,1,4.830598
458445619,7,0.873699
362414209,5,3.3669999
559415757,8,6.7930994
288511412,5,5.0205984
297831769,9,2.599996
397221999,1,5.7521996
278098593,23,7.7252994
211181048,10,1.9417961
585644473,5,9.440397
524439066,10,1.1276959
113187136,6,6.646797
258355461,5,12.8537
450359509,6,2.9739997
491554259,0,1.1023983
435347921,4,6.8734994
459696432,7,0.5490973
307623526,5,0.055998135
1453141,5,1.0924965
156207637,2,8.165697
147190359,-11,10.5075
150274957,3,9.706299
32311100,29,4.617398
567997489,4,4.564099
398247898,3,5.486198
124597396,2,3.6824987
387521424,0,8.272797
312537984,10,6.685199
112207076,6,6.9010987
156647066,6,8.051796
212334195,6,1.6417981
131114755,6,1.9896979
354622360,-7,5.3917966
122092588,8,4.3336964
321932693,2,4.2454963
173138956,6,3.767099
597056972,2,6.476096
138492628,9,0.073496915
562423874,4,6.0121975
343292412,5,8.334797
375798626,10,11.317897
573829747,10,3.0489993
464602699,10,8.103498
398026379,2,5.543598
548154552,3,9.719096
541398964,-10,11.473698
209981169,10,2.2535958
490602511,1,1.3491999
62237854,12,11.0247965
469338205,4,6.8734975
7615339,12,11.032199
148288688,4,10.222399
63183691,8,10.778996
504940167,7,6.192298
23077376,5,7.0155993
145263264,5,11.008697
458420062,7,0.8810956
588882503,5,8.5988
488071891,10,2.0067992
329028809,2,2.4015987
315825284,-1,5.8318963
551174557,4,8.9339
495212898,5,0.15219726
265453580,2,11.0098
541389820,4,11.475799
179705212,3,2.0614984
448464040,4,3.4665985
627211994,1,10.261995
442261149,4,5.0785956
492139416,4,0.9501989
236624786,4,2.3912966
612428724,2,2.4828966
183884461,2,0.97629696
317844941,6,5.307396
72418604,6,8.379699
602998601,2,4.9322977
606431641,5,4.040597
421509178,5,10.468698
282700746,3,6.5303965
356567762,3,4.886397
41444142,12,2.244699
177984964,9,2.5083983
398631796,2,5.386199
12006694,4,9.891599
356022214,11,5.027898
388883687,5,7.9184985
240343495,0,1.4251972
565896766,10,5.109898
168810414,4,4.891798
44356251,-3,1.4881992
149067088,8,10.020199
33631807,5,4.274796
322077052,5,4.2071996
156635361,5,8.054
349820931,7,6.6387978
213743503,7,1.2757978
77013768,9,7.1858993
46756970,5,0.8646987
239067243,1,1.7560998
446541883,4,3.9655998
30773143,4,5.0173955
546967049,5,10.027696
119121610,2,5.1050982
507750902,4,5.462397
117487161,1,5.529598
379205716,9,10.432697
205163815,7,3.5047963
621915343,1,0.018696278
19611398,6,7.9167957
281351489,5,6.8804984
175168720,6,3.2404964
200779133,5,4.6432986
382946291,6,9.461197
294230651,11,3.535297
141170027,11,12.071598
571239158,-2,3.7224967
534486341,3,13.269696
545344585,5,10.448997
598997470,2,5.971797
240487081,5,1.3878969
359132319,5,4.2202964
340488093,4,9.063596
236095783,2,2.5284975
291468989,9,4.252398
173921,-2,1.424498
304397479,3,0.8944964
164575793,5,5.991897
18775889,4,8.133896
210437628,10,2.1343982
325092184,-28,3.424099
514039605,6,3.8290956
489438762,4,1.6524959
335701657,11,0.6683981
603186113,-1,4.883299
143266237,4,11.526799
277854631,4,7.7890973
456915889,11,1.2715967
316516739,0,5.652097
615238404,1,1.7529968
284042138,6,6.181399
349590223,4,6.698299
601886302,-1,5.221696
353415876,5,5.7045994
42882454,-28,1.8711984
590009875,0,8.306198
6555723,3,11.307797
144355438,10,11.2438
88600249,0,4.1769958
600437309,7,5.597299
12490090,5,9.765999
359424988,6,4.1436987
162009542,1,6.6579995
257656484,2,13.035698
301369740,14,1.6806972
11450067,16,10.036298
87049551,8,4.5790987
229153680,7,4.331997
49416666,5,0.1740972
36790616,14,3.4533997
302237370,2,1.455198
296647558,7,2.9074967
435676742,0,6.7883983
49528355,1,0.145396
628530209,6,9.919396
565536447,1,5.203498
424348536,0,9.731397
179583260,6,2.0934973
250142510,6,14.988095
461492484,4,0.08199962
236179123,4,2.5072958
69384256,4,9.168198
573959841,2,3.0159957
569703667,2,4.121496
121025645,2,4.6102986
518752852,6,2.604497
429868882,9,8.297098
437786184,6,6.240398
457828099,3,1.034298
468135404,4,7.186296
151367852,0,9.422299
453063244,6,2.2716992
599034351,9,5.9621973
402045866,9,4.499797
103678424,8,0.25929946
113129362,7,6.661698
434020320,1,7.2181997
250578707,9,14.874298
421897057,5,10.367699
513057557,4,4.083399
52884593,3,13.453898
325417318,7,3.3399973
38911409,8,2.9032962
14517765,10,9.239298
47579085,2,0.6518955
194701288,12,6.2222977
395553715,6,6.1862965
101404334,-4,0.8508958
229258007,-2,4.304399
524130100,-1,1.2074978
119397142,6,5.033797
23507607,4,6.903899
4147719,7,0.39239717
40979723,7,2.3658962
584782064,0,0.20379964
62183991,0,11.038697
530056887,6,14.419898
301324219,7,1.6923977
364215807,-2,2.899896
313033920,-2,6.5564985
104432823,1,0.06359864
415157695,2,1.093996
599327639,6,5.8855987
538012830,20,12.353597
494107276,13,0.43949693
178574909,0,2.3551981
217293022,8,0.3532997
278293677,4,7.6752963
249963765,7,15.033898
8414765,3,10.824698
337056969,5,0.3161986
70739995,7,8.815998
75110353,-1,7.680698
478470113,14,4.5008
385871299,11,8.701596
118897426,2,5.1635966
212501612,1,1.5981987
493367637,2,0.6309995
555239892,3,7.878397
168408067,10,4.995999
171202103,5,4.270398
318187747,1,5.2179976
462444609,4,8.664198
600146689,9,5.672799
590281054,6,8.235997
568256004,5,4.4969983
289854000,16,4.6715994
514140404,3,3.8024974
61893095,4,11.114197
447625814,4,3.684697
337002495,8,0.32999992
463864675,5,8.294999
199682311,4,4.9284973
52010931,7,13.681596
91778858,-6,3.3512957
591384341,3,7.9496956
539846515,0,11.876898
437300753,6,6.367096
474607396,6,5.5051956
447330923,3,3.761297
221513833,3,6.3163977
612257662,-2,2.5275955
628207852,10,10.002399
213512996,5,1.335299
29278021,-2,5.4057956
210487525,3,2.1215975
565910961,8,5.106696
103990561,18,0.17849852
135773180,2,0.7798966
457791139,7,1.043898
436725514,5,6.515998
115870894,1,5.9498963
491889276,4,1.0150992
274620210,2,8.629696
433093787,7,7.4597964
613254923,3,2.267998
272025282,3,9.303198
253314992,5,14.163498
60174081,-10,11.561096
251224640,3,14.7062
583907922,-3,0.43149698
430202125,2,8.210997
205089804,6,3.5239966
597381501,-1,6.3909993
156974430,0,7.9666963
24304122,3,6.6974974
465544106,9,7.858799
621059037,6,0.24109654
261527140,4,12.030198
486379761,2,2.4461997
557777435,7,7.2186995
589995173,6,8.310396
170176791,9,4.5364
152641596,5,9.0914
620090741,26,0.49219835
76841897,3,7.230599
195139365,3,6.108398
560133783,3,6.606898
127223412,5,3.000498
179049060,-56,2.2317994
6081161,6,11.431197
613829473,4,2.1190968
205709741,-3,3.3622994
580267684,2,1.3773957
100622197,6,1.0540956
131617966,6,1.8587986
585205951,-2,0.09419743
106754942,4,8.317299
51590852,4,13.790098
144683425,8,11.158699
299940353,6,2.052097
618781465,3,0.83269674
617221800,12,1.2380958
543092352,10,11.034196
470264757,12,6.6329966
626831918,6,10.3598995
256844877,2,13.246399
72969235,4,8.237197
481596979,6,3.6889982
264681422,5,11.210897
608268972,6,3.562899
164669311,5,5.967498
82240542,6,5.828299
606649433,5,3.9841964
559103935,5,6.874
113965996,5,6.444597
368423731,2,1.806099
448605121,8,3.4303966
338954652,1,9.461497
50573665,3,14.054
424878235,10,9.5931
617162417,9,1.252998
103711665,5,0.25079894
591499157,0,7.9189
85978311,10,4.8578963
503166476,4,6.652998
396862133,6,5.845799
161512118,2,6.787797
286677480,10,5.4972973
4277019,9,0.3582991
218726533,4,7.0399
286503831,7,5.541999
285999704,5,5.6728992
372993176,4,0.6197964
11775822,7,9.952196
132999126,-10,1.5002978
470860747,5,6.477699
210698173,4,2.0673954
339428883,1,9.338099
445848530,2,4.146497
598351019,6,6.1398964
412077319,5,1.8940963
374579598,2,0.2068995
260750994,9,12.232396
469836466,6,6.743699
409926494,2,2.4526968
488739320,4,1.8333993
540747674,4,11.642797
6336898,4,11.3640995
390774383,4,7.4279957
537278910,2,12.543997
137777419,8,0.25859967
613767849,7,2.134997
148219586,3,10.240498
389668013,2,7.715196
410385422,2,2.3335965
57982128,7,12.130297
459360005,7,0.63639796
122316464,8,4.275198
500798488,0,7.2679987
214915572,4,0.9714971
619316836,10,0.6932981
418027974,4,0.34809718
356429390,10,4.922496
611289851,5,2.7786968
597292341,-1,6.414398
83446820,3,5.5154967
481006009,-4,3.8421993
356611327,8,4.8746986
610666727,9,2.9404974
266656721,3,10.698096
57705832,-11,12.201598
182565081,6,1.3188975
96743099,6,2.0616958
70501885,5,8.877698
348624180,1,6.9494987
261351799,2,12.075997
82910889,5,5.6547956
179484934,4,2.1189973
219297218,4,6.8919983
296857824,10,2.8521998
362794942,6,3.268
251185686,8,14.716797
505518546,2,6.042197
121514987,2,4.4836965
542605269,-1,11.1598
322083076,4,4.2060976
428570011,2,8.634398
162845500,3,6.440899
324452453,7,3.5900998
427795391,2,8.835499
376512505,8,11.1317
159493174,1,7.3123965
74258756,-1,7.9019976
283553292,5,6.309096
502752320,4,6.760399
518157419,3,2.7587986
560636049,18,6.4761
379323149,4,10.401799
270900425,5,9.595797
26082216,5,6.235697
332549859,0,1.4875958
54443804,3,13.049596
612274381,-3,2.5222998
155772511,-5,8.278498
388698480,1,7.9662995
308877136,5,7.636398
469809603,0,6.751097
566084908,8,5.0609984
433438451,-13,7.3703957
24889520,5,6.5452976
547512830,7,9.885099
296464035,7,2.9553957
542272129,8,11.246997
67597161,2,9.632099
195907058,7,5.909496
244294208,7,0.39839932
508123185,5,5.3654976
235577380,5,2.6625998
594110322,0,7.241098
8329422,7,10.846997
143870151,10,11.370398
146494101,6,10.688399
302388336,-7,1.4157987
463362291,3,8.425898
291744276,6,4.181097
488462022,7,1.905698
18211546,6,8.279599
28443521,6,5.621799
296443769,-5,2.9606955
440359375,2,5.572297
370199694,2,1.3453964
62998502,5,10.826898
144412874,8,11.2289
515693513,6,3.3992965
148403806,6,10.192598
496038020,7,8.5043
184359187,-1,0.8528974
440148379,5,5.6264997
594518986,-1,7.134699
198918210,8,5.1264
192832471,5,6.707399
268827293,8,10.134197
558238852,8,7.0995965
429243877,1,8.459896
78220751,4,6.873096
562840415,0,5.903599
241214323,3,1.198599
290504777,5,4.5025
625877483,-1,10.6078
122620417,-7,4.1963973
577248364,2,2.1615963
347649348,5,7.202698
533887711,20,13.424996
327952002,5,2.6813982
550374944,7,9.142396
129620781,4,2.3780968
597675766,2,6.315396
25175970,8,6.470798
420887259,7,10.630497
391333174,5,7.2821984
153328128,7,8.913697
230569111,8,3.9638987
339752361,6,9.254098
195601796,8,5.9881983
231032497,2,3.8435981
193530955,4,6.5265965
587202790,8,9.035
350696554,4,6.4110985
614818785,3,1.8615988
395548096,8,6.1872983
57110352,2,12.356895
470625773,7,6.539396
483978695,0,3.070796
382201897,8,9.6538
588353894,4,8.735999
564694948,4,5.4217
520720293,-11,2.0927
603369748,-1,4.8353996
136278389,6,0.6479995
356484634,0,4.907598
39813801,30,2.6680992
223594121,7,5.775898
523956558,-19,1.2520995
402780701,7,4.3082995
461424689,6,0.100097604
435305295,0,6.8851967
530757769,5,14.237898
594570179,4,7.1219964
624097241,8,11.070598
49737468,5,0.09109575
132746521,10,1.5661963
305202906,1,0.684798
187410540,8,0.060197584
12570281,5,9.745796
222887675,3,5.9598956
307836182,2,0.0006985032
64039008,8,10.556698
538110102,3,12.327997
615613602,8,1.6551986
118488640,-1,5.269996
552052804,1,8.706198
247227918,1,15.744598
103583271,3,0.284896
107670012,3,8.079997
73547964,10,8.0861
458166996,7,0.9459991
385836746,8,8.710098
30805574,5,5.008896
532735591,2,13.723998
347457191,3,7.252698
452642061,5,2.3812985
98741558,1,1.5424962
227147926,5,4.8522997
215493205,6,0.82139707
331358468,2,1.7961997
63388887,5,10.725797
16557393,4,8.709498
341542578,4,8.789098
289065582,3,4.876997
495836152,3,8.557496
379773078,5,10.2848
427466915,5,8.9206
439347015,5,5.835098
536154864,6,12.835599
447407602,7,3.7410982
498953686,5,7.747796
601658776,1,5.280198
557549271,7,7.278298
601306739,7,5.371698
527047954,7,0.44989622
395869790,5,6.1042957
609301605,4,3.2947986
227718457,-1,4.7043986
261252567,17,12.101499
253579773,2,14.094399
276113099,3,8.241298
215967920,-1,0.6979975
157725824,5,7.770899
245766208,3,0.016497621
208254371,3,2.7014983
495228214,3,0.14799844
531814591,5,13.963397
514651553,6,3.6694982
317858245,4,5.3030996
476431855,1,5.0306983
624706076,4,10.912099
128354896,-1,2.7067971
182908260,7,1.2294984
33454606,0,4.320497
577876399,28,1.9976994
604147929,3,4.6333
526055454,-2,0.70739764
208597079,7,2.6121
405014003,11,3.7284982
163294508,-1,6.3249965
479958281,3,4.1145983
116545517,10,5.7742977
19021597,6,8.069996
286522689,9,5.5376964
120964775,2,4.626298
68806509,3,9.318198
497086227,-1,8.232996
141339424,6,12.027997
237671826,1,2.1188984
42180941,0,2.0530996
63089689,4,10.803496
457237422,5,1.1874989
333365536,1,1.2747996
436856199,7,6.4819984
53370254,4,13.328396
74061786,5,7.953098
518823031,8,2.5863965
319174788,10,4.9615974
302227420,4,1.4573
203291318,3,3.991097
97903119,3,1.7595994
151921490,5,9.278599
381393803,9,9.864496
419599786,4,10.964599
285162739,8,5.8909965
18211605,5,8.279599
404548673,1,3.8496964
133088013,5,1.4768991
525147408,2,0.94359624
13546858,5,9.491498
561399961,7,6.2781973
270835980,2,9.611799
210480174,-2,2.1237965
452279698,12,2.475996
293571212,2,3.7065969
254625115,1,13.822998
396875157,7,5.8425984
478771889,-6,4.423097
441256554,2,5.339197
585569896,6,9.459498
531490655,6,14.047498
559605359,6,6.7441983
3697478,5,0.5093968
461657320,3,0.03949853
233777209,2,3.1307976
186347013,7,0.33679602
324877801,5,3.480496
344439413,4,8.036897
201321988,3,4.502896
305316542,0,0.65509915
500108398,5,7.4477963
8376591,6,10.8343
45562406,3,1.1752971
330866897,10,1.9238997
583775082,6,0.46559894
230888758,11,3.8808985
206366168,2,3.1919982
324382848,1,3.6081998
453734227,13,2.0982957
331017715,3,1.885596
481692628,7,3.6644967
243942691,7,0.4898985
212326247,3,1.6438979
425886574,0,9.331299
441412723,6,5.298796
18661525,8,8.1626
310946224,5,7.0990973
247271470,10,15.7329
487985201,1,2.0291
455714142,6,1.5832984
489457715,5,1.6471976
524753423,9,1.0456971
9811268,6,10.461899
367554207,-2,2.0326958
557161698,11,7.3793964
417040831,8,0.60459715
389536800,-1,7.7492967
228884390,4,4.4021955
82760433,20,5.693099
91397208,1,3.4502964
47917267,7,0.5634975
18361673,12,8.241296
288768495,0,4.9535995
224973743,9,5.417299
185227819,6,0.6272971
508651459,5,5.2282977
258658495,-4,12.775
74675394,3,7.7934985
387706411,5,8.2248955
603312422,6,4.8502994
211254657,3,1.9226961
577147444,7,2.1870992
90394724,7,3.7099
192169810,10,6.879798
562769834,9,5.9217
255692942,0,13.5453
128680426,7,2.6216993
428620975,5,8.621696
587660834,3,8.916896
275681124,3,8.354095
207527494,12,2.8908958
39333540,0,2.793696
501323890,2,7.1317973
527455703,11,0.34349826
73240870,4,8.165899
296695994,5,2.8947976
114469525,1,6.313797
104396621,2,0.073097914
611989346,7,2.5967977
625599203,2,10.6800995
465847717,8,7.7799983
75327169,5,7.624298
177016799,4,2.7595
79655863,5,6.499699
117533018,3,5.517897
611538669,7,2.713798
513204274,-3,4.0450997
217886991,-1,0.19899966
60558553,5,11.461097
143458637,8,11.4768
210903247,3,2.0130997
490028218,5,1.4992963
358210078,6,4.4596972
209901987,2,2.2737973
410493916,6,2.3047988
441456812,12,5.2870975
257713666,6,13.020799
183491820,9,1.0783963
43000088,-6,1.8402997
29879585,9,5.2493963
614830940,4,1.8583989
496905946,3,8.279796
309787155,7,7.400197
466020802,13,7.735297
574748083,9,2.8105984
224295551,8,5.593897
45701309,3,1.1391975
270949454,7,9.582996
475357049,1,5.3104954
596473131,12,6.627198
30247013,4,5.153598
126248482,8,3.2536983
584594066,6,0.25279915
96454996,10,2.1361973
96606649,7,2.0968971
101769488,4,0.7551997
348776098,4,6.910098
626056456,4,10.561996
456887041,5,1.2789968
497942198,6,8.010595
505579501,5,6.0262976
123187005,-1,4.049596
12379158,1,9.794799
359675997,-2,4.0787973
168566480,8,4.955596
195491824,3,6.0168977
593837631,3,7.312396
504688723,4,6.2572
353891265,-2,5.5811987
518815773,26,2.5874999
301394924,11,1.6743966
466445648,7,7.6246986
621456251,-1,0.13789666
115672720,7,6.000998
182781655,9,1.262498
269705051,2,9.906496
238635172,3,1.8688976
497674078,5,8.079798
373010238,0,0.6154956
62687371,5,10.907798
286912286,5,5.436596
457936520,7,1.0066959
194001598,6,6.4041967
510642356,4,4.7111974
131451891,6,1.9024966
498032978,10,7.9861994
388274791,5,8.076997
359279831,-2,4.1819963
5074073,6,0.15189643
432269026,5,7.673598
213825357,6,1.2544979
387741320,4,8.215298
213558353,5,1.3235987
121119882,1,4.5857987
121412740,2,4.5102963
97528335,11,1.8574971
